,winery,wine,year,rating,num_reviews,region,price,type,body,acidity,parker_score
620,De Moya,Justina,2019,3.9,188,Valencia,6.9,Vino tinto,,,
621,Viña Ijalba,Genoli Viura,2021,3.7,14,Rioja,6.9,Vino blanco,,,
622,Viña Zorzal,Rey Noble Garnacha,2018,3.7,20,Navarra,6.9,Vino tinto,,,
623,Beronia,Rueda Verdejo,2021,3.8,116,Rueda,6.9,Vino blanco,,,
624,Contreras Ruiz,Viña Barredero,2021,3.8,97,Condado de Huelva,6.9,Vino blanco,,,
625,Finca Constancia,Parcela 52 Verdejo,2020,3.8,55,Castilla,6.9,Vino blanco,,,
626,Breca,Garnacha de Fuego,2018,3.6,740,Calatayud,6.9,Vino tinto,,,
627,Herrero Bodega,Erre de Herrero Verdejo,2021,3.7,28,Rueda,6.9,Vino blanco,,,
628,Marques de Burgos,Roble Vendimia Seleccionada,2019,3.7,156,Ribera del Duero,6.9,Vino tinto,,,
629,Museum,Vinea Tempranillo Crianza,2017,3.6,287,Cigales,6.9,Vino tinto,,,
630,EGO,Gorú,2020,3.7,269,Jumilla,6.9,Vino tinto,,,
631,Altos Ibéricos,Crianza,2017,3.9,3998,Rioja,6.9,Vino tinto,,,
632,Blanco Nieva,Menganito Verdejo,2019,3.6,59,Rueda,6.9,Vino blanco,,,
633,Altún,Albiker,2018,3.6,68,Rioja,6.9,Vino tinto,,,
634,Paco & Lola,Paco Garnacha - Tempranillo,2017,3.6,62,Navarra,6.9,Vino tinto,,,
635,Palacio de Bornos,La Caprichosa Verdejo,2021,4.0,79,Rueda,,Vino blanco,,,
636,Finca Bacara,Crazy Grapes Monastrell,2020,4.1,36,Jumilla,6.9,Vino tinto,,,
637,Viña Ijalba,Tempranillo,2020,3.6,25,Rioja,6.9,Vino tinto,,,
638,Bodegas Arraez,Mala Vida,2019,3.6,290,Valencia,6.9,Vino tinto,,,
639,Finca Constancia,Selección,2018,3.7,123,Castilla,6.9,Vino tinto,,,
640,Marqués de la Concordia,MM Reserva de la Familia Brut Millesime Rosé,2018,3.6,34,Cava,6.9,Vino espumoso,,,
641,Pittacum,Petit Pittacum,2021,3.8,16,Bierzo,6.9,Vino tinto,,,
642,Bodegas Olarra,Añares Crianza Rioja,2017,3.6,566,Rioja,6.9,Vino tinto,,,
643,Viña Zorzal,Garnacha,2020,3.6,417,Navarra,6.9,Vino tinto,,,
644,Terra d'Uro,La Enfermera,2020,3.8,387,Toro,6.9,Vino tinto,,,
646,Bodegas Godelia,Viernes Mencía,2019,3.6,232,Bierzo,6.9,Vino tinto,,,
647,Laudum,Chardonnay Organic,2021,3.6,42,Alicante,6.9,Vino blanco,,,
648,Merayo,Mencia Bierzo,2021,3.9,15,Bierzo,6.9,Vino tinto,,,
649,Bodegas Olarra,Añares Crianza Rioja,2018,3.6,516,Rioja,6.9,Vino tinto,,,
650,Los Frailes,Monastrell,2020,3.7,37,Valencia,6.9,Vino tinto,,,
651,Marqués de Griñon,Blanco (Verdejo),2021,3.8,196,Rueda,6.9,Vino blanco,,,
652,Tamaral,Verdejo Rueda,2021,3.9,23,Rueda,6.9,Vino blanco,,,
653,Bodegas Franco-Españolas,Rioja Bordón Crianza,2017,3.8,917,Rioja,6.9,Vino tinto,,,
654,Cherubino Valsangiacomo,El Novio Perfecto,2021,4.0,55,Valencia,6.9,Vino blanco,,,
656,Bodegas Olarra,Añares Crianza Rioja,2018,3.6,516,Rioja,6.9,Vino tinto,,,
657,Tierra De Cubas,Manadero Collecion de Parcellas Garnacha,2018,3.9,249,Cariñena,,Vino tinto,,,
658,De Moya,Tibó Rosado,2021,4.0,11,Valencia,6.9,Vino rosado,,,
659,Wines N' Roses,Born To Be Wild Bobal,2020,4.0,258,Valencia,,Vino tinto,,,
660,Cinema,Verdejo on Lías,2018,3.8,22,Rueda,6.9,Vino blanco,,,
661,Yllera,12 Meses en Barrica Tempranillo,2019,3.7,77,Ribera del Duero,6.9,Vino tinto,,,
662,Bodegas Arraez,Mala Vida,2020,4.0,11,Valencia,6.9,Vino tinto,,,
663,Paco & Lola,Paco Garnacha - Tempranillo,2019,3.6,90,Navarra,6.9,Vino tinto,,,
664,Pago Aylés,a de Aylés,2019,3.9,170,Aragón,6.9,Vino tinto,,,
665,Equilibrio,4 Monastrell,2020,4.1,15,Jumilla,6.9,Vino tinto,,,
666,Altún,Albiker,2021,3.6,33,Rioja,6.9,Vino tinto,,,
667,Habla,de La Tierra,2020,3.7,260,Extremadura,6.9,Vino tinto,,,
668,Finca Constancia,Parcela 12 Graciano,2017,3.8,300,Castilla,6.9,Vino tinto,,,
669,Viña Salceda,Rioja Crianza,2018,3.7,771,Rioja,6.9,Vino tinto,,,
670,Familia Torres,Viña Esmeralda,2021,3.9,716,Cataluña,6.9,Vino blanco,,,
671,Martin Berdugo,Barrica,2020,3.8,44,Ribera del Duero,6.9,Vino tinto,,,
672,Izadi,Rioja Larrosa,2021,4.0,74,Rioja,6.94,Vino rosado,,,
673,Baluarte,Verdejo,2020,3.8,53,Rueda,6.95,Vino blanco,,,
674,Viña Bujanda,Organic Tinto,2018,3.7,14,Rioja,6.95,Vino tinto,,,
675,Hnos. del Villar,Oro de Castilla Verdejo,2021,4.0,67,Rueda,6.95,Vino blanco,,,
676,EGO,Goru Organic,2020,3.7,65,Jumilla,6.95,Vino tinto,,,
677,Finca Bacara,Yeya Moscatel - Chardonnay,2019,4.0,171,Jumilla,6.95,Vino blanco,,,
678,Emendis,Flos Sauvignon Blanc - Muscat,2021,3.8,35,Penedès,6.95,Vino blanco,,,
679,Pinord,Vaquos Verdejo,2019,3.8,28,Rueda,6.95,Vino blanco,,,
680,Blume,Sauvignon Blanc Rueda,2020,3.9,47,Rueda,6.95,Vino blanco,,,
681,Hermanos Peciña,Señorio de P. Peciña Cosecha Blanco,2018,3.6,31,Rioja,6.95,Vino blanco,,,
682,Altos de Rioja,Altos R Tempranillo,2020,3.9,43,Rioja,6.95,Vino tinto,,,
683,Legaris,Ribera del Duero Roble,2020,3.6,457,Ribera del Duero,6.95,Vino tinto,,,
684,Cuatro Rayas,Organic Tempranillo,2020,3.6,90,Rueda,6.95,Vino tinto,,,
685,Angel Lorenzo Cachazo,Martivilli Verdejo,2021,3.8,71,Rueda,6.95,Vino blanco,,,
686,Jiménez Vila Hnos,La Novicia,2020,3.6,18,Utiel-Requena,6.95,Vino tinto,,,
687,Bodegas Val de Horna,El Chiquer Garnacha Old Vines,2020,3.9,39,Ribera del Jiloca,6.95,Vino tinto,,,
688,Coma d'En Bonet,Prohom Conceptia,2020,3.9,20,Terra Alta,6.95,Vino blanco,,,
689,Guelbenzu,Vierlas,2016,3.7,46,Ribera del Queiles,6.95,Vino tinto,,,
690,Bodegas Javier San Pedro Ortega,Anahí,2019,3.8,60,Rioja,6.95,Vino blanco,,,
691,Blanco Nieva,Sauvignon Blanc,2020,3.7,29,Rueda,6.95,Vino blanco,,,
692,Ca N'Estella,Clot Dels Oms Blanco,2019,3.6,47,Penedès,6.95,Vino blanco,,,
693,Altún,Albiker,2020,3.7,41,Rioja,6.95,Vino tinto,,,
694,Vetus,Flor de Vetus Verdejo,2020,3.8,430,Rueda,6.95,Vino blanco,,,
695,Bodegas Reyes,Tamiz de Teófilo Reyes,2020,3.7,36,Ribera del Duero,6.95,Vino tinto,,,
696,Marqués de la Concordia,Vega de La Reina Verdejo,2021,3.9,147,Rueda,6.95,Vino blanco,,,
698,Cune (CVNE),Crianza,2019,3.6,365,Rioja,6.95,Vino tinto,,,
699,Bodegas Vallobera,El Marido de Mi Amiga Rioja,2021,4.0,11,Rioja,6.95,Vino blanco,,,
700,Emendis,Flos Sauvignon Blanc - Muscat,2020,3.8,92,Penedès,6.95,Vino blanco,,,
701,Sonsierra,Crianza,2018,3.7,21,Rioja Alta,6.95,Vino tinto,,,
702,Vina Herminia,Rioja Crianza,2018,3.7,33,Rioja,6.95,Vino tinto,,,
703,Vinos Valtuille,Pago de Valdoneje,2020,3.7,142,Bierzo,6.95,Vino tinto,,,
704,Viñas del Vero,Tempranillo - Cabernet Sauvignon Crianza,2017,3.6,263,Somontano,6.95,Vino tinto,,,
705,Ontañón,Vetiver Verdejo,2020,3.8,64,Rueda,6.95,Vino blanco,,,
706,Martinez Corta,Crianza,2017,3.7,135,Rioja,6.95,Vino tinto,,,
707,Bodegas Franco-Españolas,Talla de Diamante Rioja,2021,4.0,15,Rioja,6.95,Vino blanco,,,
708,Cellers Unió,Dairo Crianza,2017,3.6,71,Montsant,6.95,Vino tinto,,,
709,Ca N'Estella,Clot Dels Oms Tinto,2017,3.7,31,Penedès,6.95,Vino tinto,,,
710,Beronia,Rioja Viura,2021,3.9,18,Rioja,6.95,Vino blanco,,,
711,Viore,Ribera del Duero Crianza,2016,3.6,96,Ribera del Duero,6.95,Vino tinto,,,
712,Viore,Toro Crianza,2016,3.7,34,Toro,6.95,Vino tinto,,,
713,Marqués de la Concordia,Vega de La Reina Verdejo,2020,3.8,237,Rueda,6.95,Vino blanco,,,
714,Cuatro Rayas,Cuarenta Vendimias Verdejo,2021,3.7,89,Rueda,6.95,Vino blanco,,,
715,Sierra Cantabria,Selección,2020,3.6,17,Rioja,6.95,Vino tinto,,,
716,Breca,Garnacha de Fuego,2019,3.7,336,Calatayud,6.95,Vino tinto,,,
717,L'Olivera,Blanc de Serè,2021,3.8,27,Costers del Segre,6.95,Vino blanco,,,
718,Viña Pomal,Viura - Malvasia,2021,4.0,11,Rioja,6.95,Vino blanco,,,
719,Viña Pomal,Garnacha - Viura Rosé,2021,3.6,26,Rioja,6.95,Vino rosado,,,
720,Finca Montepedroso,Rueda Verdejo,2020,3.9,270,Rueda,6.95,Vino blanco,,,
721,Bodegas Castelo de Medina,Castelo de Medina Verdejo,2021,3.8,168,Rueda,6.95,Vino blanco,,,
722,Barahonda,Barrica Tinto (Monastrell - Syrah),2019,3.9,82,Yecla,6.95,Vino tinto,,,
723,Fuentenarro,4 Meses en Barrica,2020,3.6,19,Ribera del Duero,6.95,Vino tinto,,,
724,Familia Torres,Coronas Crianza,2018,3.6,170,Cataluña,6.96,Vino tinto,,,
725,Rejadorada,Tinto Roble,2020,3.7,67,Toro,6.97,Vino tinto,,,
726,Amézola de la Mora,Viña Amézola Crianza,2016,3.6,292,Rioja,6.98,Vino tinto,,,
728,Pago Casa Gran,Falcata Tinto,2021,4.1,67,Valencia,,Vino tinto,,,
729,Burgo Viejo,Rioja Crianza,2019,3.8,15,Rioja,,Vino tinto,,,
731,Protos,Verdejo,2020,3.8,1776,Rueda,6.99,Vino blanco,,,
732,Medrano Irazu,Crianza,2018,3.7,62,Rioja,6.99,Vino tinto,,,
733,Bodegas Castelo de Medina,Castelo de Medina Sauvignon Blanc,2021,4.0,88,Rueda,,Vino blanco,,,
734,Campillo,Fermentado en Barrica Blanco,2021,3.6,31,Rioja,6.99,Vino blanco,,,
735,Mas Codina,Cava Reserva Brut Nature,2018,3.7,13,Cava,6.99,Vino espumoso,,,
736,Bodegas Olarra,Cerro Añon Crianza Rioja,2019,4.0,167,Rioja,,Vino tinto,,,
737,Finca Bacara,Yeya Moscatel - Chardonnay,2021,3.8,23,Jumilla,,Vino blanco,,,
738,Portia,Verdejo,2021,3.9,70,Rueda,6.99,Vino blanco,,,
739,La Quinta,Elementa,2020,3.8,26,Rueda,7.95,Vino blanco,,,
740,Monteabellon,Verdejo,2021,3.9,42,Rueda,7.0,Vino blanco,,,
741,Diez Siglos,Verdejo,2021,3.6,22,Rueda,7.0,Vino blanco,,,
742,Mas Ramoneda,Finca de la Perdiu Negre,2016,3.7,33,Costers del Segre,7.01,Vino tinto,,,
743,Torre de Oña,Finca San Martin Rioja Crianza,2018,3.8,725,Rioja,7.01,Vino tinto,,,
744,Bodegas Illana,Tres De Cinco Crianza,2017,3.6,18,Castilla,7.01,Vino tinto,,,
745,Valcarlos,Fortius Reserva,2016,3.8,71,Navarra,7.01,Vino tinto,,,
746,Montecillo,Rioja Crianza,2018,3.6,569,Rioja,7.01,Vino tinto,,,
747,Dehesa El Carrascal,Tudon's Petit Verdot,2019,3.9,10,Castilla,7.01,Vino tinto,,,
748,Oliver Viticultors,Cava Brut Nature,,3.6,120,Cava,7.04,Vino espumoso,,,
749,Viladellops,Xarel-lo,2021,3.7,33,Penedès,7.05,Vino blanco,,,
750,Pittacum,Petit Pittacum,2019,3.6,394,Bierzo,7.05,Vino tinto,,,
752,Señorio de Villarrica,Crianza,2017,3.8,187,Rioja,7.07,Vino tinto,,,
753,Garriguella,Puntils Criança,2018,3.6,21,Empordà,7.08,Vino tinto,,,
754,Vinyes dels Aspres,Oriol dels Aspres Negre,2021,3.8,45,Empordà,7.08,Vino tinto,,,
755,Vinyes dels Aspres,Oriol dels Aspres Rosat,2021,3.7,13,Empordà,7.08,Vino rosado,,,
756,Volver,Paso a Paso Tempranillo,2019,3.7,441,Castilla,7.08,Vino tinto,,,
757,Dominio de Bornos,Roble,2019,3.7,95,Ribera del Duero,7.09,Vino tinto,,,
758,Altanza,Edulis de Altanza Rioja Crianza,2016,3.6,310,Rioja,7.1,Vino tinto,,,
759,Tridente,Entresuelos Tempranillo,2017,3.8,554,Castilla y León,7.1,Vino tinto,,,
760,Celler Credo,And The Winner Is...,2021,3.8,37,Cataluña,7.1,Vino blanco,,,
761,Ontañón,Rioja Viticultura Ecológica,2019,3.8,136,Rioja,7.1,Vino tinto,,,
762,Martí Fabra,L'Oratori Empordà,2019,3.6,208,Empordà,7.1,Vino tinto,,,
763,La Vinyeta,Heus Blanc,2021,3.7,17,Empordà,7.1,Vino blanco,,,
764,Viñas del Vero,Chardonnay Somontano,2021,3.7,128,Somontano,7.1,Vino blanco,,,
765,Pago Aylés,Immortalis Monastrell Old Vines,2017,3.6,65,Aragón,7.1,Vino tinto,,,
766,Costers del Sió,Petit Siós Blanc,2021,3.8,44,Costers del Segre,7.1,Vino blanco,,,
767,Baigorri,Rioja Rosado,2021,3.6,27,Rioja,7.1,Vino rosado,,,
768,Juvé & Camps,Aurora D'Espiells Rosé,2020,3.8,48,Penedès,7.12,Vino rosado,,,
769,Castillo Perelada,Cava Stars Brut Nature,2019,3.6,31,Cava,7.14,Vino espumoso,,,
770,Zuazo Gaston,Crianza,2017,3.6,333,Rioja,7.15,Vino tinto,,,
771,Nebla,Verdejo,2021,3.6,84,Castilla y León,7.15,Vino blanco,,,
773,Cuatro Pasos,Tinto,2020,3.6,54,Bierzo,7.15,Vino tinto,,,
774,El Lagar de Isilla,Verdejo,2019,3.9,22,Rueda,7.15,Vino blanco,,,
775,El Lagar de Isilla,Verdejo,2021,3.9,14,Rueda,7.15,Vino blanco,,,
776,Castillo Perelada,Cava Stars Brut Nature,2017,3.7,180,Cava,7.15,Vino espumoso,,,
777,Finca Montepedroso,Rueda Verdejo,2021,3.8,36,Rueda,7.15,Vino blanco,,,
778,Pascona,Lo Petitó de Pascona,2021,3.6,30,Montsant,7.15,Vino tinto,,,
779,Nebla,Verdejo,2020,3.6,162,Castilla y León,7.15,Vino blanco,,,
780,Monte Odina,Garnacha,2017,3.8,13,Somontano,7.15,Vino tinto,,,
781,Leyenda del Páramo,El Aprendiz Tinto,2018,3.6,39,Tierra de León,7.15,Vino tinto,,,
782,Bodega Otto Bestué,Finca Rableros,2019,3.8,12,Somontano,7.15,Vino tinto,,,
783,Ostatu,Rioja Rosé,2021,4.0,51,Rioja Alavesa,7.15,Vino rosado,,,
785,Martin Berdugo,Barrica,2019,3.8,163,Ribera del Duero,7.19,Vino tinto,,,
786,Azabache,Reserva Tempranillo - Graciano,2017,3.7,121,Rioja,7.2,Vino tinto,,,
787,Castillo Perelada,Emporda Cigonyes Rosé,2019,3.9,57,Empordà,7.2,Vino rosado,,,
788,Peñafiel,Mironia Cosecha,2020,3.6,15,Ribera del Duero,7.2,Vino tinto,,,
789,Oliveda,Garoina,2021,3.7,17,Empordà,7.2,Vino blanco,,,
791,Palacio de Bornos,Sauvignon Blanc,2021,3.7,48,Rueda,7.2,Vino blanco,,,
792,Atance,Bobal,2019,3.7,305,Valencia,7.2,Vino tinto,,,
793,Finca Antigua,Crianza,2014,3.8,101,La Mancha,7.2,Vino tinto,,,
794,Rodríguez de Vera,Jumenta,2019,3.6,52,Castilla,7.2,Vino tinto,,,
795,Matarromera,Melior Ribera del Duero,2018,3.6,182,Ribera del Duero,7.2,Vino tinto,,,
796,Castillo Perelada,Emporda Cigonyes Rosé,2020,3.7,25,Empordà,7.2,Vino rosado,,,
797,Condado de Oriza,Roble Ribera del Duero,2021,3.8,20,Ribera del Duero,7.2,Vino tinto,,,
798,Castillo Perelada,Empordà Cigonyes Tinto,2021,3.6,25,Empordà,7.2,Vino tinto,,,
799,Monteabellon,Verdejo,2020,3.8,122,Rueda,7.2,Vino blanco,,,
800,Volver,La Quinta de Rafa,2020,3.7,154,Almansa,7.3,Vino tinto,,,
801,Sinforiano,Raimun Doce Meses Barrica,2016,4.0,25,Castilla y León,7.25,Vino tinto,,,
802,Condado de Oriza,Roble Ribera del Duero,2020,3.7,331,Ribera del Duero,7.25,Vino tinto,,,
803,Can Blau,Blau,2020,3.7,37,Montsant,7.25,Vino tinto,,,
804,Pradorey,Origen,2020,3.6,361,Ribera del Duero,7.25,Vino tinto,,,
805,Manuel Formigo,Formigo,2021,4.1,21,Ribeiro,7.25,Vino blanco,,,
806,Abad,Dom Bueno Mencia Laderas del Norte,2019,3.9,128,Bierzo,7.25,Vino tinto,,,
807,Baronia,Cims del Montsant,2017,3.7,112,Montsant,7.25,Vino tinto,,,
808,Castillo Perelada,Només Garnatxa Blanca,2021,3.8,55,Empordà,7.25,Vino blanco,,,
809,Naia,S-Naia,2021,3.8,31,Rueda,7.25,Vino blanco,,,
810,Atance,Bobal,2020,3.9,67,Valencia,7.25,Vino tinto,,,
811,Singulares,El Veïnat Garnatxa Montsant,2021,3.8,10,Montsant,7.25,Vino tinto,,,
812,Beronia,Rueda Verdejo,2019,3.7,630,Rueda,7.25,Vino blanco,,,
813,Portal del Montsant,Santes Negre Sustainable Vineyards,2019,3.6,412,Montsant,7.25,Vino tinto,,,
814,Viña Pomal,Centenario Crianza,2019,3.7,56,Rioja,7.25,Vino tinto,,,
816,Celler de Capçanes,Mas Picosa Flor En Flor Montsant,2020,3.7,223,Montsant,7.25,Vino tinto,,,
817,Martí Serdà,Masia d'Or Rosé,,4.0,149,Cava,7.25,Vino espumoso,,,
819,Artadi,Artazuri Garnacha Rosado (Artazu),2021,3.8,11,Navarra,7.25,Vino rosado,,,
820,Enrique Mendoza,Moscatel de la Marina Alicante,2021,4.1,25,Alicante,7.25,Vino blanco,,,
822,Palacio de Bornos,Sauvignon Blanc,2020,3.9,134,Rueda,7.3,Vino blanco,,,
823,Palacio de Bornos,Sauvignon Blanc,2019,3.7,155,Rueda,7.3,Vino blanco,,,
825,Solar Viejo,Crianza,2017,3.8,246,Rioja,7.3,Vino tinto,,,
826,Paco & Lola,LoLo Albariño,2021,3.8,509,Rías Baixas,7.3,Vino blanco,,,
827,Oliveda,La Fura Sauvignon Blanc,2021,3.8,13,Empordà,7.3,Vino blanco,,,
828,Solar Viejo,Orube Crianza,2018,3.7,90,Rioja,7.3,Vino tinto,,,
829,Eguren Ugarte,Crianza,2019,3.7,26,Rioja,7.3,Vino tinto,,,
830,Martí Fabra,L'Oratori Empordà,2020,3.6,81,Empordà,7.3,Vino tinto,,,
831,Palomo Cojo,Verdejo,2021,3.9,124,Rueda,7.3,Vino blanco,,,
832,Valdesil,Valderroa Mencia,2019,3.8,25,Valdeorras,7.3,Vino tinto,,,
833,Ferré I Catasús,La Caperucita Verde Blanco,2018,3.6,26,Rueda,7.3,Vino blanco,,,
834,Pago del Vicario,Petit Verdot Rosado,2020,4.0,19,Castilla,7.3,Vino rosado,,,
835,La Quinta,Bilma,2021,3.8,16,Navarra,7.3,Vino rosado,,,
836,Costers del Sió,Petit Siós Blanc,2019,3.7,157,Costers del Segre,7.3,Vino blanco,,,
837,Aroa,Le Naturel Red,2021,3.6,53,Navarra,7.31,Vino tinto,,,
838,Avgvstvs,Rosat,2021,3.6,22,Penedès,7.31,Vino rosado,,,
839,Cune (CVNE),Roble,2018,3.6,812,Ribera del Duero,7.34,Vino tinto,,,
840,Marqués de Cáceres,Rioja Crianza,2018,3.7,2076,Rioja,7.35,Vino tinto,,,
841,Espelt,Mareny,2021,3.9,40,Empordà,7.35,Vino blanco,,,
842,Borsao Bodegas,Crianza (Selección Crianza),2016,4.0,445,Campo de Borja,7.37,Vino tinto,,,
843,Viña Real,Rioja Crianza,2018,3.6,960,Rioja,7.38,Vino tinto,,,
844,Beronia,Rioja Crianza,2019,3.7,72,Rioja,7.4,Vino tinto,,,
845,Altanza,Sauvignon Blanc,2019,3.8,50,Rioja Alta,7.4,Vino blanco,,,
846,Pío del Ramo,Chardonnay Barrica,2020,3.8,14,Jumilla,7.4,Vino blanco,,,
847,Aroa,Jauna Crianza,2018,3.8,43,Navarra,7.41,Vino tinto,,,
848,Oliveda,Ullones,2021,3.8,20,Empordà,7.43,Vino rosado,,,
849,Dominio de Tares,Baltos Mencía,2019,3.8,29,Bierzo,7.44,Vino tinto,,,
850,Vinos del Paseante,La Charla Verdejo,2019,3.6,197,Rueda,7.45,Vino blanco,,,
851,Vetus,Flor de Vetus Verdejo,2021,3.8,73,Rueda,7.45,Vino blanco,,,
852,Cherubino Valsangiacomo,Malvasía de SanJaume Edición Limitada,2020,3.9,103,Valencia,7.45,Vino blanco,,,
854,Castillo Perelada,Cava Stars Brut Reserva,2018,3.6,38,Cava,7.45,Vino espumoso,,,
855,Bodegas Ponce,Las Cañadas Bobal Rosado,2021,3.7,10,Manchuela,7.45,Vino rosado,,,
856,Oliveda,La Bestia Garnaxta Blanca,2021,3.8,10,Empordà,7.45,Vino blanco,,,
857,Abadal,Matís,2017,3.8,282,Pla de Bages,7.45,Vino tinto,,,
858,Bodegas Ponce,Depaula Monastrell,2020,3.6,86,Jumilla,7.45,Vino tinto,,,
859,Familia Torres,22 Pies Rioja Crianza,2017,3.8,55,Rioja,7.45,Vino tinto,,,
860,Can Ràfols dels Caus,Petit Caus Blanc,2021,3.6,25,Cataluña,7.45,Vino blanco,,,
861,Vinos del Paseante,El Pispa Garnatxa,2020,3.8,119,Montsant,7.45,Vino tinto,,,
862,Viñas del Vero,Pinot Noir Rosado,2021,3.9,22,Somontano,7.45,Vino rosado,,,
863,Proyecto Garnachas de España,La Garnacha Salvaje del Moncayo,2019,3.8,436,Aragón,7.45,Vino tinto,,,
864,Pinna Fidelis,Ribera del Duero Roble,2020,3.8,39,Ribera del Duero,7.48,Vino tinto,,,
865,Castillo Perelada,Empordà Cigonyes Blanco,2021,3.6,62,Empordà,7.49,Vino blanco,,,
866,Romate,Momo Verdejo,2021,3.8,19,Rueda,7.49,Vino blanco,,,
867,Alsina & Sarda,Cava Brut Nature Reserva,2018,3.9,16,Cava,7.5,Vino espumoso,,,
869,Izadi,Larrosa Blanc,2019,3.7,78,Rioja,7.5,Vino blanco,,,
870,Marqués de la Concordia,Tempranillo Blanco Rioja,2018,3.6,185,Rioja,7.5,Vino blanco,,,
871,Altos de Tamarón,Crianza Ribera del Duero,2019,3.7,99,Ribera del Duero,7.5,Vino tinto,,,
872,Finca Bacara,Crazy Grapes Monastrell,2019,3.8,309,Jumilla,7.5,Vino tinto,,,
873,Jaro,Sembro Vendimia Seleccionada Tempranillo,2021,3.8,37,Ribera del Duero,7.5,Vino tinto,,,
874,Tábula,Damana 5 Ribera del Duero,2020,3.8,45,Ribera del Duero,7.5,Vino tinto,,,
875,Raventos d'Alella,Pansa Blanca,2021,4.0,132,Alella,,Vino blanco,,,
876,Viña Zorzal,Garnacha Blanca,2019,3.6,65,Navarra,7.5,Vino blanco,,,
878,Conde de Siruela,Roble,2018,3.8,186,Ribera del Duero,7.5,Vino tinto,,,
879,Wine Side Story,Fulanito Tinto,2020,3.7,24,Ribera del Duero,7.5,Vino tinto,,,
880,Rioja Vega,Crianza,2018,3.7,378,Rioja,7.5,Vino tinto,,,
881,Fariña,Lágrima,2019,3.6,61,Toro,7.5,Vino tinto,,,
882,De Moya,Justina,2017,3.8,202,Valencia,7.5,Vino tinto,,,
883,Mas Codina,Cava Reserva Brut,2018,3.8,16,Cava,7.5,Vino espumoso,,,
885,Abel Mendoza Monge,Jarrarte,2021,3.7,13,Rioja,7.5,Vino tinto,,,
886,Bodegas Care,Chardonnay,2021,3.9,38,Cariñena,7.5,Vino blanco,,,
887,Muruve,Crianza,2017,3.6,11,Toro,7.5,Vino tinto,,,
888,Castillo Perelada,Empordà Cigonyes Blanco,2020,3.7,90,Empordà,7.5,Vino blanco,,,
889,Empordàlia,Daina Empordà Rosé,2018,3.7,22,Empordà,7.5,Vino rosado,,,
890,Tábula,Damana 5 Ribera del Duero,2019,3.8,407,Ribera del Duero,7.5,Vino tinto,,,
891,Loxarel,Amaltea Blanco,2020,3.6,10,Cataluña,7.5,Vino blanco,,,
892,Castillo de Maetierra,Libalis Blanco,2019,3.7,354,Valles de Sadacia,7.5,Vino blanco,,,
893,Baron de Ley,Semi Dulce,2021,3.9,22,Rioja,7.5,Vino de postre,,,
894,Palomo Cojo,Verdejo,2020,3.8,300,Rueda,7.5,Vino blanco,,,
895,Heraclio Alfaro,Crianza,2017,3.7,428,Rioja,7.5,Vino tinto,,,
896,Sonsierra,Fermentado en Barrica,2019,3.9,28,Rioja Alta,7.5,Vino blanco,,,
897,Raimat,Anima de Raimat Tinto,2017,3.8,641,Costers del Segre,7.5,Vino tinto,,,
898,Bodegas Valdemar,Conde de Valdemar Crianza,2017,3.8,149,Rioja,7.5,Vino tinto,,,
899,Viñedos Ruiz Jiménez,Osoti Joven Organic,2020,3.6,79,Rioja,7.5,Vino tinto,,,
900,Muruve,Crianza,2016,3.7,74,Toro,7.5,Vino tinto,,,
901,Vall de Baldomar,Petit Baldomà Tinto,2019,3.8,47,Costers del Segre,7.5,Vino tinto,,,
902,Jordi Miró,Garnatxa Blanca,2020,3.8,41,Terra Alta,7.5,Vino blanco,,,
904,Garciarevalo,Tresolmos Classic Verdejo,2021,3.9,38,Rueda,7.5,Vino blanco,,,
905,Alfredo Maestro,Almate,2020,3.6,63,Castilla y León,7.5,Vino tinto,,,
906,Viña Olabarri,Crianza,2018,3.6,47,Rioja,7.5,Vino tinto,,,
907,Vall de Baldomar,Petit Baldomà Tinto,2020,3.8,20,Costers del Segre,7.5,Vino tinto,,,
908,Enate,Cabernet Sauvignon - Merlot,2018,3.7,1032,Somontano,7.5,Vino tinto,,,
909,Bodegas Vilano,Roble,2019,3.7,302,Ribera del Duero,7.5,Vino tinto,,,
910,Paco & Lola,Follas Novas Albarino,2020,3.7,24,Rías Baixas,7.5,Vino blanco,,,
911,Campillo,Fermentado en Barrica Blanco,2019,4.0,196,Rioja,7.5,Vino blanco,,,
914,Bodegas Lagunilla,Reserva,2016,3.8,504,Rioja,7.5,Vino tinto,,,
915,Bodegas Carramimbre,Carramimbre Roble,2021,3.7,105,Ribera del Duero,7.5,Vino tinto,,,
916,Jordi Miró,Garnatxa Blanca,2019,3.6,50,Terra Alta,7.5,Vino blanco,,,
917,Estancia Piedra,Verdejo,2020,3.9,44,Rueda,7.5,Vino blanco,,,
918,La Vinyeta,Heus Negre,2021,3.6,16,Empordà,7.5,Vino tinto,,,
919,Manuel Formigo,Finca Teira Blanco,2020,3.8,44,Ribeiro,7.53,Vino blanco,,,
920,Albet i Noya,Curiós Xarel-lo,2021,3.6,28,Penedès,7.55,Vino blanco,,,
921,Roger Goulart,Cava Reserva Brut,2019,3.9,234,Cava,7.55,Vino espumoso,,,
922,Bodegas Carramimbre,Carramimbre Roble,2020,3.7,631,Ribera del Duero,7.55,Vino tinto,,,
